,createDate,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7
291,2016-10-29T17:00:00.000Z,0.0,17.68,79.8,255.0,0.0,24.5,197.0
292,2016-10-29T18:00:00.000Z,0.0,17.32,80.5,255.0,0.0,24.4,204.0
293,2016-10-29T19:00:00.000Z,0.0,16.77,81.9,255.0,0.0,24.3,204.0
294,2016-10-29T20:00:00.000Z,0.0,16.14,84.6,255.0,0.0,24.2,210.0
295,2016-10-29T21:00:00.000Z,0.0,15.68,93.2,255.0,0.0,24.1,210.0
296,2016-10-29T22:00:00.000Z,0.0,14.55,94.2,255.0,1.0,24.0,210.0
297,2016-10-29T23:00:00.000Z,0.0,14.0,98.1,255.0,4.0,24.0,210.0
298,2016-10-30T00:00:00.000Z,0.0,14.55,100.0,255.0,7.0,23.9,210.0
299,2016-10-30T01:00:00.000Z,0.0,16.14,95.1,255.0,8.0,23.7,210.0
300,2016-10-30T02:00:00.000Z,0.0,18.0,80.5,255.0,2.0,23.7,210.0
301,2016-10-30T03:00:00.000Z,0.0,19.45,77.1,255.0,0.0,23.6,210.0
302,2016-10-30T04:00:00.000Z,0.0,19.77,76.9,255.0,0.0,23.5,210.0
303,2016-10-30T05:00:00.000Z,0.0,21.0,75.2,255.0,0.0,23.5,210.0
304,2016-10-30T06:00:00.000Z,0.0,22.55,69.4,255.0,0.0,23.4,210.0
305,2016-10-30T07:00:00.000Z,0.0,22.55,72.6,255.0,0.0,23.5,210.0
306,2016-10-30T08:00:00.000Z,0.0,21.32,75.5,255.0,0.0,23.5,191.0
307,2016-10-30T09:00:00.000Z,0.0,21.23,75.5,255.0,0.0,23.5,210.0
308,2016-10-30T10:00:00.000Z,0.0,20.45,78.5,255.0,0.0,23.6,210.0
309,2016-10-30T11:00:00.000Z,0.0,19.55,89.5,255.0,0.0,23.6,210.0
310,2016-10-30T12:00:00.000Z,0.0,19.23,85.6,255.0,1.0,23.6,210.0
311,2016-10-30T13:00:00.000Z,0.0,19.0,85.9,255.0,2.0,23.6,210.0
312,2016-10-30T14:00:00.000Z,0.0,18.77,89.8,255.0,2.0,23.6,210.0
313,2016-10-30T15:00:00.000Z,0.0,18.55,91.8,255.0,3.0,23.6,210.0
314,2016-10-30T16:00:00.000Z,0.0,18.45,95.8,255.0,5.0,23.6,210.0
315,2016-10-30T17:00:00.000Z,0.0,18.32,97.3,255.0,6.0,23.5,210.0
316,2016-10-30T18:00:00.000Z,0.0,18.32,94.7,255.0,7.0,23.5,210.0
317,2016-10-30T19:00:00.000Z,0.0,18.14,98.0,255.0,9.0,23.5,210.0
318,2016-10-30T20:00:00.000Z,0.0,17.0,100.0,255.0,11.0,23.5,210.0
319,2016-10-30T21:00:00.000Z,0.0,17.14,98.0,255.0,12.0,23.3,210.0
320,2016-10-30T22:00:00.000Z,0.0,17.14,96.2,255.0,13.0,23.3,210.0
321,2016-10-30T23:00:00.000Z,0.0,17.0,98.0,255.0,13.0,23.3,210.0
322,2016-10-31T00:00:00.000Z,0.0,16.23,100.0,255.0,15.0,23.2,210.0
323,2016-10-31T01:00:00.000Z,0.0,19.45,84.5,255.0,16.0,23.2,210.0
324,2016-10-31T02:00:00.000Z,0.0,21.0,79.1,255.0,12.0,23.2,210.0
325,2016-10-31T03:00:00.000Z,0.0,24.77,68.6,255.0,3.0,23.2,210.0
326,2016-10-31T04:00:00.000Z,0.0,27.0,62.4,255.0,0.0,23.1,191.0
327,2016-10-31T05:00:00.000Z,0.0,29.32,56.9,255.0,0.0,23.1,191.0
328,2016-10-31T06:00:00.000Z,0.0,28.0,59.7,255.0,0.0,23.1,191.0
329,2016-10-31T07:00:00.000Z,0.0,28.64,57.1,255.0,0.0,23.2,191.0
330,2016-10-31T08:00:00.000Z,0.0,28.45,56.0,255.0,0.0,23.2,191.0
331,2016-10-31T09:00:00.000Z,0.0,28.0,58.2,255.0,0.0,23.3,191.0
332,2016-10-31T10:00:00.000Z,0.0,24.86,65.8,255.0,0.0,23.3,210.0
333,2016-10-31T11:00:00.000Z,0.0,21.68,84.6,255.0,0.0,23.4,210.0
334,2016-10-31T12:00:00.000Z,0.0,20.77,77.4,255.0,1.0,23.6,210.0
335,2016-10-31T13:00:00.000Z,0.0,19.68,79.4,255.0,0.0,23.5,210.0
336,2016-10-31T14:00:00.000Z,0.0,19.45,79.0,255.0,0.0,23.5,210.0
337,2016-10-31T15:00:00.000Z,0.0,19.0,86.2,255.0,0.0,23.5,210.0
338,2016-10-31T16:00:00.000Z,0.0,18.68,89.2,255.0,0.0,23.5,210.0
339,2016-10-31T17:00:00.000Z,0.0,18.55,90.9,255.0,0.0,23.4,210.0
340,2016-10-31T18:00:00.000Z,0.0,18.55,88.0,255.0,0.0,23.4,210.0
341,2016-10-31T19:00:00.000Z,0.0,18.32,84.8,255.0,0.0,23.4,210.0
342,2016-10-31T20:00:00.000Z,0.0,18.23,79.2,255.0,0.0,23.4,210.0
343,2016-10-31T21:00:00.000Z,0.0,17.91,80.4,255.0,0.0,23.3,210.0
344,2016-10-31T22:00:00.000Z,0.0,17.77,80.5,255.0,0.0,23.3,210.0
345,2016-10-31T23:00:00.000Z,0.0,17.68,80.9,255.0,0.0,23.3,210.0
346,2016-11-01T00:00:00.000Z,0.0,17.55,80.4,255.0,0.0,23.1,210.0
347,2016-11-01T01:00:00.000Z,0.0,17.77,78.7,255.0,0.0,23.2,210.0
348,2016-11-01T02:00:00.000Z,0.0,19.77,71.9,255.0,0.0,23.0,210.0
349,2016-11-01T03:00:00.000Z,0.0,21.77,70.8,255.0,0.0,22.9,210.0
350,2016-11-01T04:00:00.000Z,0.0,23.45,60.9,255.0,0.0,22.9,210.0
351,2016-11-01T05:00:00.000Z,0.0,23.86,60.9,255.0,0.0,22.9,210.0
352,2016-11-01T06:00:00.000Z,0.0,23.77,59.7,255.0,0.0,22.9,210.0
353,2016-11-01T07:00:00.000Z,0.0,24.45,59.1,255.0,0.0,23.0,210.0
354,2016-11-01T08:00:00.000Z,0.0,25.09,57.6,255.0,0.0,23.0,210.0
355,2016-11-01T09:00:00.000Z,0.0,22.32,69.0,255.0,15.0,23.0,210.0
356,2016-11-01T10:00:00.000Z,0.0,20.68,70.9,255.0,16.0,23.0,210.0
357,2016-11-01T11:00:00.000Z,0.0,19.45,73.5,255.0,16.0,23.2,210.0
358,2016-11-01T12:00:00.000Z,0.0,18.77,76.4,255.0,16.0,23.2,210.0
359,2016-11-01T13:00:00.000Z,0.0,18.68,80.3,255.0,16.0,23.2,210.0
360,2016-11-01T14:00:00.000Z,0.0,18.45,79.0,255.0,15.0,23.2,210.0
361,2016-11-01T15:00:00.000Z,0.0,17.68,81.0,255.0,15.0,23.0,210.0
362,2016-11-01T16:00:00.000Z,0.0,15.68,92.6,255.0,15.0,23.0,210.0
363,2016-11-01T17:00:00.000Z,0.0,15.77,89.0,255.0,16.0,23.0,210.0
364,2016-11-01T18:00:00.000Z,0.0,16.23,92.5,255.0,16.0,22.9,210.0
365,2016-11-01T19:00:00.000Z,0.0,16.55,85.1,255.0,17.0,22.9,210.0
366,2016-11-01T20:00:00.000Z,0.0,16.55,83.1,255.0,17.0,22.7,210.0
367,2016-11-01T21:00:00.000Z,0.0,16.32,84.0,255.0,16.0,22.7,210.0
368,2016-11-01T22:00:00.000Z,0.0,16.32,88.5,255.0,16.0,22.6,210.0
369,2016-11-01T23:00:00.000Z,0.0,16.23,84.5,255.0,15.0,22.5,210.0
370,2016-11-02T00:00:00.000Z,0.0,16.23,87.6,255.0,15.0,22.5,210.0
371,2016-11-02T01:00:00.000Z,0.0,17.0,81.2,255.0,13.0,22.5,210.0
372,2016-11-02T02:00:00.000Z,0.0,17.68,79.7,255.0,3.0,22.4,210.0
373,2016-11-02T03:00:00.000Z,0.0,18.68,77.5,255.0,0.0,22.4,210.0
374,2016-11-02T04:00:00.000Z,0.0,18.45,76.5,255.0,0.0,22.2,210.0
375,2016-11-02T05:00:00.000Z,0.0,18.55,76.2,255.0,0.0,22.2,210.0
376,2016-11-02T06:00:00.000Z,0.0,19.91,70.5,255.0,0.0,22.2,210.0
377,2016-11-02T07:00:00.000Z,0.0,21.0,68.1,255.0,0.0,22.3,210.0
378,2016-11-02T08:00:00.000Z,0.0,21.45,65.0,255.0,0.0,22.3,210.0
379,2016-11-02T09:00:00.000Z,0.0,20.32,69.4,255.0,0.0,22.3,210.0
380,2016-11-02T10:00:00.000Z,0.0,19.23,76.9,255.0,20.0,22.2,210.0
381,2016-11-02T11:00:00.000Z,0.0,18.55,79.6,255.0,20.0,22.4,210.0
382,2016-11-02T12:00:00.000Z,0.0,17.68,91.8,255.0,20.0,22.2,210.0
383,2016-11-02T13:00:00.000Z,0.0,17.91,81.0,255.0,20.0,22.2,210.0
384,2016-11-02T14:00:00.000Z,0.0,17.14,74.4,255.0,20.0,22.2,210.0
385,2016-11-02T15:00:00.000Z,0.0,16.0,76.3,255.0,20.0,22.2,210.0
386,2016-11-02T16:00:00.000Z,0.0,16.0,77.6,255.0,20.0,22.2,210.0
387,2016-11-02T17:00:00.000Z,0.0,15.77,77.4,255.0,20.0,22.1,210.0
388,2016-11-02T18:00:00.000Z,0.0,15.68,78.2,255.0,20.0,22.1,210.0
389,2016-11-02T19:00:00.000Z,0.0,15.45,79.9,255.0,20.0,22.0,210.0
390,2016-11-02T20:00:00.000Z,0.0,15.45,78.6,255.0,20.0,22.0,210.0
391,2016-11-02T21:00:00.000Z,0.0,15.23,77.0,255.0,20.0,22.0,210.0
392,2016-11-02T22:00:00.000Z,0.0,15.23,77.3,255.0,20.0,21.8,210.0
393,2016-11-02T23:00:00.000Z,0.0,14.91,80.1,255.0,20.0,21.7,210.0
394,2016-11-03T00:00:00.000Z,0.0,14.77,87.1,255.0,20.0,21.7,210.0
395,2016-11-03T01:00:00.000Z,0.0,15.91,75.5,255.0,19.0,21.5,210.0
396,2016-11-03T02:00:00.000Z,0.0,18.14,66.8,255.0,14.0,21.6,210.0
397,2016-11-03T03:00:00.000Z,0.0,20.68,59.6,255.0,0.0,21.6,210.0
398,2016-11-03T04:00:00.000Z,0.0,21.23,59.1,255.0,0.0,21.5,210.0
399,2016-11-03T05:00:00.000Z,0.0,23.45,56.4,255.0,0.0,21.6,210.0
400,2016-11-03T06:00:00.000Z,0.0,22.68,53.4,255.0,0.0,21.6,210.0
401,2016-11-03T07:00:00.000Z,0.0,22.68,55.2,255.0,0.0,21.5,210.0
402,2016-11-03T08:00:00.000Z,0.0,21.91,59.1,255.0,0.0,21.7,210.0
403,2016-11-03T09:00:00.000Z,0.0,21.09,59.7,255.0,0.0,21.7,210.0
404,2016-11-03T10:00:00.000Z,0.0,19.91,73.2,255.0,16.0,21.8,210.0
405,2016-11-03T11:00:00.000Z,0.0,18.45,83.5,255.0,16.0,21.8,210.0
406,2016-11-03T12:00:00.000Z,0.0,18.23,82.5,255.0,16.0,21.8,210.0
407,2016-11-03T13:00:00.000Z,0.0,17.91,77.3,255.0,17.0,21.7,210.0
408,2016-11-03T14:00:00.000Z,0.0,16.23,81.9,255.0,17.0,21.7,210.0
409,2016-11-03T15:00:00.000Z,0.0,13.91,93.9,255.0,17.0,21.8,210.0
410,2016-11-03T16:00:00.000Z,0.0,12.68,98.1,255.0,19.0,21.7,210.0
411,2016-11-03T17:00:00.000Z,0.0,12.23,100.0,255.0,19.0,21.7,210.0
412,2016-11-03T18:00:00.000Z,0.0,11.36,100.0,255.0,20.0,21.7,210.0
413,2016-11-03T19:00:00.000Z,0.0,11.23,100.0,255.0,20.0,21.5,210.0
414,2016-11-03T20:00:00.000Z,0.0,10.68,100.0,255.0,20.0,21.4,210.0
415,2016-11-03T21:00:00.000Z,0.0,11.36,100.0,255.0,20.0,21.4,210.0
416,2016-11-03T22:00:00.000Z,0.0,11.14,100.0,255.0,20.0,21.2,210.0
417,2016-11-03T23:00:00.000Z,0.0,11.23,100.0,255.0,20.0,21.1,210.0
418,2016-11-04T00:00:00.000Z,0.0,11.23,100.0,255.0,20.0,21.0,210.0
419,2016-11-04T01:00:00.000Z,0.0,12.14,100.0,255.0,20.0,21.0,210.0
420,2016-11-04T02:00:00.000Z,0.0,13.77,100.0,255.0,20.0,20.9,210.0
421,2016-11-04T03:00:00.000Z,0.0,19.23,67.6,255.0,20.0,20.9,210.0
422,2016-11-04T04:00:00.000Z,0.0,22.55,61.7,255.0,20.0,20.7,210.0
423,2016-11-04T05:00:00.000Z,0.0,23.68,57.2,255.0,14.0,20.8,210.0
424,2016-11-04T06:00:00.000Z,0.0,25.0,52.8,255.0,0.0,20.8,210.0
425,2016-11-04T07:00:00.000Z,0.0,25.86,51.1,255.0,0.0,20.8,210.0
426,2016-11-04T08:00:00.000Z,0.0,26.86,47.8,255.0,0.0,20.9,210.0
427,2016-11-04T09:00:00.000Z,0.0,26.0,56.6,255.0,0.0,20.9,210.0
428,2016-11-04T10:00:00.000Z,0.0,20.91,76.6,255.0,13.0,21.0,210.0
429,2016-11-04T11:00:00.000Z,0.0,19.55,77.3,255.0,12.0,21.2,210.0
430,2016-11-04T12:00:00.000Z,0.0,16.77,94.3,255.0,13.0,21.3,210.0
431,2016-11-04T13:00:00.000Z,0.0,15.45,98.5,255.0,15.0,21.2,210.0
432,2016-11-04T14:00:00.000Z,0.0,14.68,100.0,255.0,17.0,21.2,210.0
433,2016-11-04T15:00:00.000Z,0.0,14.0,100.0,255.0,19.0,21.3,210.0
434,2016-11-04T16:00:00.000Z,0.0,13.55,100.0,255.0,20.0,21.2,210.0
435,2016-11-04T17:00:00.000Z,0.0,13.23,100.0,255.0,20.0,21.2,210.0
436,2016-11-04T18:00:00.000Z,0.0,14.36,100.0,255.0,20.0,21.2,197.0
437,2016-11-04T19:00:00.000Z,0.0,14.36,100.0,255.0,20.0,21.1,210.0
438,2016-11-04T20:00:00.000Z,0.0,14.14,100.0,255.0,20.0,21.1,204.0
439,2016-11-04T21:00:00.000Z,0.0,14.14,100.0,255.0,20.0,21.1,210.0
440,2016-11-04T22:00:00.000Z,0.0,14.0,100.0,255.0,20.0,20.9,210.0
441,2016-11-04T23:00:00.000Z,0.0,13.91,100.0,255.0,20.0,20.9,210.0
442,2016-11-05T00:00:00.000Z,0.0,13.91,100.0,255.0,20.0,20.9,210.0
443,2016-11-05T01:00:00.000Z,0.0,14.36,100.0,255.0,20.0,20.9,210.0
444,2016-11-05T02:00:00.000Z,0.0,15.32,100.0,255.0,20.0,20.7,210.0
445,2016-11-05T03:00:00.000Z,0.0,18.55,93.9,255.0,20.0,20.7,210.0
446,2016-11-05T04:00:00.000Z,0.0,23.86,66.8,255.0,20.0,20.7,210.0
447,2016-11-05T05:00:00.000Z,0.0,26.23,62.5,255.0,6.0,20.8,210.0
448,2016-11-05T06:00:00.000Z,0.0,25.86,61.5,255.0,0.0,20.8,210.0
449,2016-11-05T07:00:00.000Z,0.0,28.64,56.5,255.0,0.0,21.0,210.0
450,2016-11-05T08:00:00.000Z,0.0,28.09,59.3,255.0,0.0,21.0,210.0
451,2016-11-05T09:00:00.000Z,0.0,27.55,58.7,255.0,0.0,21.1,210.0
452,2016-11-05T10:00:00.000Z,0.0,24.0,74.4,255.0,11.0,21.2,210.0
453,2016-11-05T11:00:00.000Z,0.0,19.55,92.5,255.0,20.0,21.3,210.0
454,2016-11-05T12:00:00.000Z,0.0,17.68,97.3,255.0,20.0,21.4,210.0
455,2016-11-05T13:00:00.000Z,0.0,16.91,100.0,255.0,20.0,21.5,210.0
456,2016-11-05T14:00:00.000Z,0.0,16.0,100.0,255.0,20.0,21.5,210.0
457,2016-11-05T15:00:00.000Z,0.0,15.32,100.0,255.0,19.0,21.5,210.0
458,2016-11-05T16:00:00.000Z,0.0,15.68,100.0,255.0,20.0,21.3,204.0
459,2016-11-05T17:00:00.000Z,0.0,16.0,100.0,255.0,20.0,21.3,210.0
460,2016-11-05T18:00:00.000Z,0.0,16.0,100.0,255.0,20.0,21.3,210.0
461,2016-11-05T19:00:00.000Z,0.0,15.77,100.0,255.0,20.0,21.3,204.0
462,2016-11-05T20:00:00.000Z,0.0,15.55,100.0,255.0,20.0,21.3,204.0
463,2016-11-05T21:00:00.000Z,0.0,15.45,100.0,255.0,20.0,21.3,204.0
464,2016-11-05T22:00:00.000Z,0.0,15.45,100.0,255.0,20.0,21.2,210.0
465,2016-11-05T23:00:00.000Z,0.5,15.32,100.0,255.0,20.0,21.2,210.0
466,2016-11-06T00:00:00.000Z,0.0,15.55,100.0,255.0,20.0,21.2,210.0
467,2016-11-06T01:00:00.000Z,0.0,16.32,100.0,255.0,20.0,21.1,210.0
468,2016-11-06T02:00:00.000Z,0.0,17.68,100.0,255.0,20.0,21.2,210.0
469,2016-11-06T03:00:00.000Z,0.0,21.0,90.8,255.0,20.0,21.0,210.0
470,2016-11-06T04:00:00.000Z,0.0,24.55,66.9,255.0,18.0,21.2,210.0
471,2016-11-06T05:00:00.000Z,0.0,24.86,66.8,255.0,6.0,21.2,210.0
472,2016-11-06T06:00:00.000Z,0.0,26.68,55.6,255.0,0.0,21.2,210.0
473,2016-11-06T07:00:00.000Z,0.0,27.0,58.8,255.0,0.0,21.3,210.0
474,2016-11-06T08:00:00.000Z,0.0,26.77,61.3,255.0,0.0,21.3,210.0
475,2016-11-06T09:00:00.000Z,0.0,26.09,64.9,255.0,0.0,21.4,210.0
476,2016-11-06T10:00:00.000Z,0.0,23.55,81.0,255.0,10.0,21.6,210.0
477,2016-11-06T11:00:00.000Z,0.0,21.32,88.6,255.0,11.0,21.7,210.0
478,2016-11-06T12:00:00.000Z,0.0,19.45,97.0,255.0,12.0,21.8,210.0
479,2016-11-06T13:00:00.000Z,0.0,18.55,98.9,255.0,13.0,21.8,210.0
480,2016-11-06T14:00:00.000Z,0.0,17.77,100.0,255.0,16.0,21.8,210.0
481,2016-11-06T15:00:00.000Z,0.0,16.91,100.0,255.0,18.0,21.8,210.0
482,2016-11-06T16:00:00.000Z,0.0,16.45,100.0,255.0,19.0,21.8,210.0
483,2016-11-06T17:00:00.000Z,0.0,16.77,100.0,255.0,20.0,21.7,210.0
484,2016-11-06T18:00:00.000Z,0.0,16.68,100.0,255.0,20.0,21.8,210.0
485,2016-11-06T19:00:00.000Z,0.0,16.45,100.0,255.0,20.0,21.6,210.0
486,2016-11-06T20:00:00.000Z,0.0,16.45,100.0,255.0,20.0,21.6,210.0
487,2016-11-06T21:00:00.000Z,0.0,16.32,100.0,255.0,20.0,21.6,210.0
488,2016-11-06T22:00:00.000Z,0.0,16.14,100.0,255.0,20.0,21.5,210.0
489,2016-11-06T23:00:00.000Z,0.0,15.77,100.0,255.0,20.0,21.5,210.0
490,2016-11-07T00:00:00.000Z,0.0,16.0,100.0,255.0,20.0,21.5,210.0
491,2016-11-07T01:00:00.000Z,0.0,16.68,100.0,255.0,20.0,21.3,210.0
492,2016-11-07T02:00:00.000Z,0.0,18.45,100.0,255.0,20.0,21.4,210.0
493,2016-11-07T03:00:00.000Z,0.0,24.09,82.1,255.0,20.0,21.4,210.0
494,2016-11-07T04:00:00.000Z,0.0,27.45,59.9,255.0,20.0,21.3,210.0
495,2016-11-07T05:00:00.000Z,0.0,29.32,52.2,255.0,16.0,21.4,210.0
496,2016-11-07T06:00:00.000Z,0.0,27.64,55.2,255.0,2.0,21.4,210.0
497,2016-11-07T07:00:00.000Z,0.0,30.45,48.3,255.0,0.0,21.4,210.0
498,2016-11-07T08:00:00.000Z,0.0,28.64,59.1,255.0,0.0,21.6,210.0
499,2016-11-07T09:00:00.000Z,0.0,30.09,51.6,255.0,0.0,21.6,210.0
500,2016-11-07T10:00:00.000Z,0.0,25.09,73.7,255.0,20.0,21.8,210.0
501,2016-11-07T11:00:00.000Z,0.0,21.32,88.0,255.0,20.0,21.8,210.0
502,2016-11-07T12:00:00.000Z,0.0,19.91,95.8,255.0,20.0,21.9,210.0
503,2016-11-07T13:00:00.000Z,0.0,19.45,98.6,255.0,20.0,22.1,204.0
504,2016-11-07T14:00:00.000Z,0.0,18.91,100.0,255.0,20.0,21.9,210.0
505,2016-11-07T15:00:00.000Z,0.0,18.55,100.0,255.0,20.0,21.9,210.0
506,2016-11-07T16:00:00.000Z,0.0,17.77,100.0,255.0,20.0,21.9,210.0
507,2016-11-07T17:00:00.000Z,0.0,17.32,100.0,255.0,20.0,21.9,210.0
508,2016-11-07T18:00:00.000Z,0.0,17.0,100.0,255.0,20.0,21.9,210.0
509,2016-11-07T19:00:00.000Z,0.0,18.0,100.0,255.0,20.0,21.8,210.0
510,2016-11-07T20:00:00.000Z,0.0,17.77,100.0,255.0,20.0,21.8,210.0
511,2016-11-07T21:00:00.000Z,0.0,17.68,100.0,255.0,20.0,21.8,210.0
512,2016-11-07T22:00:00.000Z,0.0,17.77,100.0,255.0,20.0,21.8,210.0
513,2016-11-07T23:00:00.000Z,0.0,17.68,100.0,255.0,20.0,21.8,204.0
514,2016-11-08T00:00:00.000Z,0.0,17.91,100.0,255.0,20.0,21.8,210.0
515,2016-11-08T01:00:00.000Z,0.0,18.77,100.0,255.0,20.0,21.6,210.0
516,2016-11-08T02:00:00.000Z,0.0,20.0,90.6,255.0,20.0,21.6,210.0
517,2016-11-08T03:00:00.000Z,0.0,20.45,84.9,255.0,18.0,21.7,210.0
518,2016-11-08T04:00:00.000Z,0.0,19.32,85.6,255.0,15.0,21.6,210.0
519,2016-11-08T05:00:00.000Z,0.0,19.09,84.2,255.0,13.0,21.6,210.0
520,2016-11-08T06:00:00.000Z,0.0,19.45,80.3,255.0,4.0,21.6,210.0
521,2016-11-08T07:00:00.000Z,0.0,19.09,78.1,255.0,0.0,21.6,210.0
522,2016-11-08T08:00:00.000Z,0.0,18.23,78.6,255.0,0.0,21.8,210.0
523,2016-11-08T09:00:00.000Z,0.0,17.77,79.7,255.0,0.0,21.6,210.0
524,2016-11-08T10:00:00.000Z,0.0,17.68,78.0,255.0,0.0,21.6,210.0
525,2016-11-08T11:00:00.000Z,0.0,17.14,78.0,255.0,0.0,21.6,210.0
526,2016-11-08T12:00:00.000Z,0.0,17.0,78.0,255.0,0.0,21.6,210.0
527,2016-11-08T13:00:00.000Z,0.0,16.91,75.3,255.0,0.0,21.5,204.0
528,2016-11-08T14:00:00.000Z,0.0,16.68,76.0,255.0,0.0,21.5,204.0
529,2016-11-08T15:00:00.000Z,0.0,16.14,84.0,255.0,0.0,21.5,210.0
530,2016-11-08T16:00:00.000Z,0.0,16.14,77.9,255.0,0.0,21.3,204.0
531,2016-11-08T17:00:00.000Z,0.0,15.68,78.5,255.0,0.0,21.3,204.0
532,2016-11-08T18:00:00.000Z,0.0,15.32,80.3,255.0,0.0,21.2,210.0
533,2016-11-08T19:00:00.000Z,0.0,15.0,86.7,255.0,2.0,21.2,210.0
534,2016-11-08T20:00:00.000Z,0.0,14.77,87.1,255.0,3.0,21.1,210.0
535,2016-11-08T21:00:00.000Z,0.0,14.77,89.5,255.0,4.0,21.1,210.0
536,2016-11-08T22:00:00.000Z,0.0,15.0,86.5,255.0,5.0,21.1,210.0
537,2016-11-08T23:00:00.000Z,0.0,14.45,85.6,255.0,5.0,20.9,210.0
538,2016-11-09T00:00:00.000Z,0.0,14.36,85.6,255.0,5.0,20.9,210.0
539,2016-11-09T01:00:00.000Z,0.0,14.55,84.7,255.0,5.0,20.9,204.0
540,2016-11-09T02:00:00.000Z,0.0,14.77,83.4,255.0,4.0,20.9,210.0
541,2016-11-09T03:00:00.000Z,0.0,14.45,86.5,255.0,3.0,20.7,210.0
542,2016-11-09T04:00:00.000Z,1.0,14.36,94.2,255.0,4.0,20.7,210.0
543,2016-11-09T05:00:00.000Z,0.0,13.55,97.7,255.0,16.0,20.7,210.0
544,2016-11-09T06:00:00.000Z,0.5,13.77,97.3,255.0,19.0,20.7,210.0
545,2016-11-09T07:00:00.000Z,0.0,13.91,95.3,255.0,19.0,20.7,210.0
546,2016-11-09T08:00:00.000Z,0.0,13.77,91.9,255.0,18.0,20.5,210.0
547,2016-11-09T09:00:00.000Z,0.0,13.77,92.9,255.0,18.0,20.5,210.0
548,2016-11-09T10:00:00.000Z,0.0,13.36,94.1,255.0,18.0,20.4,210.0
549,2016-11-09T11:00:00.000Z,0.0,13.14,90.6,255.0,18.0,20.4,210.0
550,2016-11-09T12:00:00.000Z,0.0,12.23,99.1,255.0,18.0,20.4,210.0
551,2016-11-09T13:00:00.000Z,0.0,12.14,99.7,255.0,18.0,20.2,210.0
552,2016-11-09T14:00:00.000Z,0.0,12.14,99.2,255.0,19.0,20.2,210.0
553,2016-11-09T15:00:00.000Z,1.5,12.0,98.5,255.0,19.0,20.1,210.0
554,2016-11-09T16:00:00.000Z,0.5,11.68,100.0,255.0,19.0,20.0,204.0
555,2016-11-09T17:00:00.000Z,0.5,11.36,100.0,248.0,19.0,20.0,204.0
556,2016-11-09T18:00:00.000Z,0.5,11.23,100.0,255.0,19.0,20.0,210.0
557,2016-11-09T19:00:00.000Z,0.0,11.14,96.9,255.0,19.0,19.9,204.0
558,2016-11-09T20:00:00.000Z,0.0,10.77,96.4,255.0,19.0,19.9,210.0
559,2016-11-09T21:00:00.000Z,1.0,10.91,97.5,255.0,20.0,19.7,210.0
560,2016-11-09T22:00:00.000Z,1.0,10.59,99.7,248.0,20.0,19.7,204.0
561,2016-11-09T23:00:00.000Z,0.5,10.59,100.0,255.0,20.0,19.6,210.0
562,2016-11-10T00:00:00.000Z,0.0,10.91,100.0,255.0,20.0,19.7,204.0
563,2016-11-10T01:00:00.000Z,0.0,11.23,100.0,255.0,20.0,19.5,210.0
564,2016-11-10T02:00:00.000Z,0.0,11.68,97.5,255.0,20.0,19.5,204.0
565,2016-11-10T03:00:00.000Z,0.5,12.0,95.2,248.0,19.0,19.5,210.0
566,2016-11-10T04:00:00.000Z,2.5,12.36,92.0,248.0,20.0,19.4,210.0
567,2016-11-10T05:00:00.000Z,0.5,13.0,97.1,255.0,19.0,19.4,210.0
568,2016-11-10T06:00:00.000Z,0.0,12.91,93.2,255.0,19.0,19.4,210.0
569,2016-11-10T07:00:00.000Z,0.0,13.68,91.0,255.0,19.0,19.4,210.0
570,2016-11-10T08:00:00.000Z,0.0,13.91,86.2,255.0,19.0,19.4,210.0
571,2016-11-10T09:00:00.000Z,0.0,13.45,85.6,255.0,18.0,19.4,210.0
572,2016-11-10T10:00:00.000Z,0.0,12.77,86.3,255.0,18.0,19.4,210.0
573,2016-11-10T11:00:00.000Z,0.0,12.14,87.1,255.0,17.0,19.3,210.0
574,2016-11-10T12:00:00.000Z,0.0,11.55,86.9,255.0,17.0,19.3,210.0
575,2016-11-10T13:00:00.000Z,0.0,11.23,93.6,255.0,17.0,19.3,210.0
576,2016-11-10T14:00:00.000Z,0.0,10.91,95.9,255.0,17.0,19.3,210.0
577,2016-11-10T15:00:00.000Z,0.0,10.77,96.8,255.0,18.0,19.2,204.0
578,2016-11-10T16:00:00.000Z,0.0,10.68,96.2,255.0,18.0,19.3,204.0
579,2016-11-10T17:00:00.000Z,0.0,10.68,90.6,255.0,18.0,19.1,210.0
580,2016-11-10T18:00:00.000Z,0.0,10.77,91.4,255.0,18.0,19.1,210.0
581,2016-11-10T19:00:00.000Z,0.0,10.59,96.3,255.0,18.0,19.1,204.0
582,2016-11-10T20:00:00.000Z,0.5,10.23,97.3,255.0,19.0,19.0,210.0
583,2016-11-10T21:00:00.000Z,0.5,10.45,100.0,255.0,19.0,19.0,210.0
584,2016-11-10T22:00:00.000Z,0.0,10.36,100.0,255.0,19.0,19.0,204.0
585,2016-11-10T23:00:00.000Z,0.5,10.45,99.5,255.0,19.0,18.9,210.0
586,2016-11-11T00:00:00.000Z,0.0,10.45,100.0,255.0,19.0,18.9,210.0
587,2016-11-11T01:00:00.000Z,0.0,10.77,99.7,255.0,19.0,18.8,210.0
