createDate,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7
2017-01-03T21:00:00.000Z,0,13.68,97.70 ,248.00 ,19.00 ,16.10 ,210.00 
2017-01-03T22:00:00.000Z,0,13.77,97.90 ,248.00 ,19.00 ,16.10 ,210.00 
2017-01-03T23:00:00.000Z,0,13.91,98.10 ,255.00 ,20.00 ,16.10 ,210.00 
2017-01-04T00:00:00.000Z,0.5,13.77,98.20 ,255.00 ,20.00 ,16.10 ,210.00 
2017-01-04T01:00:00.000Z,0,14,98.40 ,255.00 ,20.00 ,16.00 ,210.00 
2017-01-04T02:00:00.000Z,0,14.45,98.60 ,255.00 ,20.00 ,16.00 ,210.00 
2017-01-04T03:00:00.000Z,0,15.45,98.40 ,255.00 ,20.00 ,16.10 ,210.00 
2017-01-04T04:00:00.000Z,0,19.77,82.10 ,248.00 ,20.00 ,16.10 ,210.00 
2017-01-04T05:00:00.000Z,0,20.45,77.50 ,248.00 ,18.00 ,16.10 ,210.00 
2017-01-04T06:00:00.000Z,0,21.77,72.60 ,248.00 ,14.00 ,16.10 ,210.00 
2017-01-04T07:00:00.000Z,0,21.91,70.70 ,248.00 ,12.00 ,16.30 ,210.00 
2017-01-04T08:00:00.000Z,0,22.77,66.30 ,248.00 ,10.00 ,16.30 ,210.00 
2017-01-04T09:00:00.000Z,0,23.68,63.10 ,248.00 ,10.00 ,16.40 ,210.00 
2017-01-04T10:00:00.000Z,0,22,71.30 ,255.00 ,11.00 ,16.50 ,210.00 
2017-01-04T11:00:00.000Z,0,18.45,84.70 ,248.00 ,14.00 ,16.60 ,204.00 
2017-01-04T12:00:00.000Z,0,15.45,90.60 ,248.00 ,14.00 ,16.60 ,204.00 
2017-01-04T13:00:00.000Z,0,14.55,94.30 ,248.00 ,14.00 ,16.60 ,210.00 
2017-01-04T14:00:00.000Z,0,13.77,94.80 ,248.00 ,14.00 ,16.70 ,210.00 
2017-01-04T15:00:00.000Z,0,13.36,96.00 ,248.00 ,15.00 ,16.70 ,210.00 
2017-01-04T16:00:00.000Z,0,13.68,96.70 ,248.00 ,16.00 ,16.70 ,210.00 
2017-01-04T17:00:00.000Z,0,14.14,97.10 ,248.00 ,17.00 ,16.70 ,210.00 
2017-01-04T18:00:00.000Z,0,14.14,97.30 ,248.00 ,18.00 ,16.70 ,210.00 
2017-01-04T19:00:00.000Z,0,14.23,97.60 ,255.00 ,18.00 ,16.50 ,210.00 
2017-01-04T20:00:00.000Z,0,14.14,97.90 ,248.00 ,18.00 ,16.50 ,210.00 
2017-01-04T21:00:00.000Z,0,13.91,98.00 ,255.00 ,19.00 ,16.50 ,210.00 
2017-01-04T22:00:00.000Z,0,13.91,98.10 ,255.00 ,19.00 ,16.60 ,210.00 
2017-01-04T23:00:00.000Z,0,13.77,98.20 ,255.00 ,19.00 ,16.50 ,210.00 
2017-01-05T00:00:00.000Z,0,13.91,98.50 ,255.00 ,19.00 ,16.60 ,210.00 
2017-01-05T01:00:00.000Z,0,14,98.60 ,255.00 ,19.00 ,16.60 ,210.00 
2017-01-05T02:00:00.000Z,0,14.68,98.70 ,255.00 ,19.00 ,16.50 ,210.00 
2017-01-05T03:00:00.000Z,0,16,98.00 ,255.00 ,19.00 ,16.50 ,210.00 
2017-01-05T04:00:00.000Z,0,18,90.60 ,255.00 ,19.00 ,16.60 ,210.00 
2017-01-05T05:00:00.000Z,0,22.45,71.50 ,248.00 ,18.00 ,16.50 ,210.00 
2017-01-05T06:00:00.000Z,0,23.68,67.10 ,248.00 ,15.00 ,16.70 ,210.00 
2017-01-05T07:00:00.000Z,0,23.77,65.90 ,248.00 ,14.00 ,16.70 ,210.00 
2017-01-05T08:00:00.000Z,0,24.32,58.90 ,248.00 ,13.00 ,16.80 ,210.00 
2017-01-05T09:00:00.000Z,0,23.77,61.90 ,248.00 ,13.00 ,16.80 ,210.00 
2017-01-05T10:00:00.000Z,0,22.09,70.80 ,248.00 ,14.00 ,16.90 ,210.00 
2017-01-05T11:00:00.000Z,0,19.55,78.80 ,255.00 ,15.00 ,17.00 ,210.00 
2017-01-05T12:00:00.000Z,0,17.32,85.90 ,255.00 ,15.00 ,17.00 ,210.00 
2017-01-05T13:00:00.000Z,0,15,92.30 ,255.00 ,15.00 ,17.10 ,210.00 
2017-01-05T14:00:00.000Z,0,14.23,94.50 ,255.00 ,15.00 ,17.10 ,210.00 
2017-01-05T15:00:00.000Z,0,13.55,95.60 ,255.00 ,16.00 ,17.10 ,210.00 
2017-01-05T16:00:00.000Z,0,13.14,95.80 ,255.00 ,16.00 ,17.10 ,210.00 
2017-01-05T17:00:00.000Z,0,13.45,97.00 ,248.00 ,17.00 ,17.10 ,210.00 
2017-01-05T18:00:00.000Z,0,13.45,97.10 ,248.00 ,17.00 ,17.10 ,210.00 
2017-01-05T19:00:00.000Z,0.5,13.23,97.30 ,255.00 ,18.00 ,17.10 ,210.00 
2017-01-05T20:00:00.000Z,0,13.23,97.70 ,255.00 ,18.00 ,17.10 ,210.00 
2017-01-05T21:00:00.000Z,0,12.77,97.70 ,255.00 ,18.00 ,16.90 ,210.00 
2017-01-05T22:00:00.000Z,0,12.68,98.00 ,255.00 ,19.00 ,16.90 ,210.00 
2017-01-05T23:00:00.000Z,0,12.55,98.20 ,255.00 ,19.00 ,16.90 ,210.00 
2017-01-06T00:00:00.000Z,0,12.36,98.40 ,255.00 ,19.00 ,16.90 ,210.00 
2017-01-06T01:00:00.000Z,0,12.45,98.60 ,255.00 ,19.00 ,16.90 ,210.00 
2017-01-06T02:00:00.000Z,0,13.36,98.70 ,255.00 ,19.00 ,16.80 ,210.00 
2017-01-06T03:00:00.000Z,0,15,98.50 ,255.00 ,19.00 ,16.70 ,210.00 
2017-01-06T04:00:00.000Z,0,20,78.10 ,248.00 ,19.00 ,16.80 ,210.00 
2017-01-06T05:00:00.000Z,0,22.32,75.20 ,248.00 ,18.00 ,16.80 ,210.00 
2017-01-06T06:00:00.000Z,0,26.77,49.80 ,248.00 ,16.00 ,16.90 ,210.00 
2017-01-06T07:00:00.000Z,0,26.86,49.50 ,248.00 ,11.00 ,16.90 ,210.00 
2017-01-06T08:00:00.000Z,0,24.45,59.70 ,248.00 ,7.00 ,16.90 ,210.00 
2017-01-06T09:00:00.000Z,0,24.68,57.10 ,248.00 ,3.00 ,17.00 ,210.00 
2017-01-06T10:00:00.000Z,0,21.55,73.20 ,248.00 ,8.00 ,17.10 ,210.00 
2017-01-06T11:00:00.000Z,0,20.23,80.20 ,255.00 ,10.00 ,17.10 ,210.00 
2017-01-06T12:00:00.000Z,0,18.23,85.80 ,255.00 ,12.00 ,17.30 ,210.00 
2017-01-06T13:00:00.000Z,0,17.14,91.30 ,255.00 ,13.00 ,17.30 ,204.00 
2017-01-06T14:00:00.000Z,0,17,92.50 ,255.00 ,14.00 ,17.30 ,210.00 
2017-01-06T15:00:00.000Z,0,16.55,93.70 ,255.00 ,15.00 ,17.30 ,210.00 
2017-01-06T16:00:00.000Z,0,16.23,94.50 ,255.00 ,15.00 ,17.30 ,210.00 
2017-01-06T17:00:00.000Z,0,16.45,95.20 ,255.00 ,16.00 ,17.30 ,210.00 
2017-01-06T18:00:00.000Z,0,16.23,95.90 ,255.00 ,16.00 ,17.30 ,210.00 
2017-01-06T19:00:00.000Z,0,16,96.20 ,255.00 ,17.00 ,17.30 ,210.00 
2017-01-06T20:00:00.000Z,0,16.14,96.50 ,255.00 ,17.00 ,17.30 ,210.00 
2017-01-06T21:00:00.000Z,0,16.14,96.80 ,255.00 ,17.00 ,17.30 ,210.00 
2017-01-06T22:00:00.000Z,0,16,96.90 ,255.00 ,18.00 ,17.30 ,210.00 
2017-01-06T23:00:00.000Z,0.5,15.91,97.00 ,255.00 ,18.00 ,17.30 ,210.00 
2017-01-07T00:00:00.000Z,0,15.55,97.00 ,255.00 ,18.00 ,17.30 ,210.00 
2017-01-07T01:00:00.000Z,0,16,97.30 ,248.00 ,18.00 ,17.30 ,210.00 
2017-01-07T02:00:00.000Z,0,17,97.50 ,255.00 ,19.00 ,17.30 ,210.00 
2017-01-07T03:00:00.000Z,0,19.23,90.10 ,248.00 ,19.00 ,17.30 ,210.00 
2017-01-07T04:00:00.000Z,0,22.09,75.90 ,248.00 ,16.00 ,17.30 ,210.00 
2017-01-07T05:00:00.000Z,0,24.32,66.80 ,248.00 ,10.00 ,17.40 ,210.00 
2017-01-07T06:00:00.000Z,0,24.09,59.90 ,248.00 ,7.00 ,17.40 ,210.00 
2017-01-07T07:00:00.000Z,0,24.55,60.70 ,255.00 ,7.00 ,17.40 ,210.00 
2017-01-07T08:00:00.000Z,0,23.86,62.60 ,255.00 ,7.00 ,17.50 ,210.00 
2017-01-07T09:00:00.000Z,0,23.77,63.00 ,255.00 ,7.00 ,17.60 ,210.00 
2017-01-07T10:00:00.000Z,0,22.23,72.70 ,255.00 ,9.00 ,17.60 ,210.00 
2017-01-07T11:00:00.000Z,0,19.09,82.70 ,255.00 ,12.00 ,17.80 ,210.00 
2017-01-07T12:00:00.000Z,0,17.68,89.70 ,255.00 ,13.00 ,17.80 ,210.00 
2017-01-07T13:00:00.000Z,0,16.68,91.50 ,255.00 ,12.00 ,17.90 ,204.00 
2017-01-07T14:00:00.000Z,0,15.77,94.20 ,255.00 ,12.00 ,17.90 ,210.00 
2017-01-07T15:00:00.000Z,0,14.91,95.00 ,255.00 ,13.00 ,17.90 ,210.00 
2017-01-07T16:00:00.000Z,0,14.68,95.30 ,255.00 ,13.00 ,17.90 ,210.00 
2017-01-07T17:00:00.000Z,0,14.23,96.20 ,255.00 ,14.00 ,17.80 ,210.00 
2017-01-07T18:00:00.000Z,0,14.68,96.70 ,255.00 ,16.00 ,17.90 ,210.00 
2017-01-07T19:00:00.000Z,0,15,97.00 ,255.00 ,17.00 ,17.70 ,210.00 
2017-01-07T20:00:00.000Z,0,15.14,97.30 ,255.00 ,17.00 ,17.70 ,210.00 
2017-01-07T21:00:00.000Z,0,15,97.30 ,255.00 ,18.00 ,17.70 ,204.00 
2017-01-07T22:00:00.000Z,0,14.91,97.30 ,255.00 ,18.00 ,17.60 ,210.00 
2017-01-07T23:00:00.000Z,0,15.14,97.60 ,255.00 ,19.00 ,17.60 ,210.00 
2017-01-08T00:00:00.000Z,0,15.45,97.90 ,255.00 ,19.00 ,17.60 ,204.00 
2017-01-08T01:00:00.000Z,0,15.68,97.90 ,255.00 ,19.00 ,17.60 ,210.00 
2017-01-08T02:00:00.000Z,0,16.45,97.90 ,255.00 ,19.00 ,17.60 ,210.00 
2017-01-08T03:00:00.000Z,0,18.55,81.90 ,255.00 ,19.00 ,17.70 ,210.00 
2017-01-08T04:00:00.000Z,0,20.45,73.10 ,255.00 ,18.00 ,17.60 ,210.00 
2017-01-08T05:00:00.000Z,0,20.32,71.00 ,255.00 ,13.00 ,17.70 ,210.00 
2017-01-08T06:00:00.000Z,0,21.32,63.60 ,248.00 ,5.00 ,17.70 ,210.00 
2017-01-08T07:00:00.000Z,0,,,,,,
2017-01-08T08:00:00.000Z,0,,,,,,
2017-01-08T09:00:00.000Z,0,,,,,,
2017-01-08T10:00:00.000Z,0,,,,,,
2017-01-08T11:00:00.000Z,0,,,,,,
2017-01-08T12:00:00.000Z,0,16.23,78.50 ,255.00 ,,,
2017-01-08T13:00:00.000Z,0,15.45,82.50 ,255.00 ,,,
2017-01-08T14:00:00.000Z,0,15.32,83.70 ,255.00 ,,,
2017-01-08T15:00:00.000Z,0,14.68,85.80 ,255.00 ,,,
2017-01-08T16:00:00.000Z,0,14.45,88.10 ,255.00 ,,,
2017-01-08T17:00:00.000Z,0,14.68,86.30 ,255.00 ,,,
2017-01-08T18:00:00.000Z,0,13.45,89.50 ,255.00 ,,,
2017-01-08T19:00:00.000Z,0,13.14,92.90 ,255.00 ,,,
2017-01-08T20:00:00.000Z,0,13.55,88.80 ,255.00 ,,,
2017-01-08T21:00:00.000Z,0,13.23,93.20 ,255.00 ,,,
2017-01-08T22:00:00.000Z,0,13.14,92.50 ,255.00 ,,,
2017-01-08T23:00:00.000Z,0,13.14,92.10 ,255.00 ,,,
2017-01-09T00:00:00.000Z,0,12.68,89.00 ,255.00 ,,,
2017-01-09T01:00:00.000Z,0,13,86.30 ,255.00 ,,,
2017-01-09T02:00:00.000Z,0,13.91,78.70 ,255.00 ,,,
2017-01-09T03:00:00.000Z,0,15.45,75.20 ,248.00 ,17.00 ,17.50 ,210.00 
2017-01-09T04:00:00.000Z,0,16.77,67.50 ,255.00 ,16.00 ,17.50 ,210.00 
2017-01-09T05:00:00.000Z,0,20,59.20 ,255.00 ,15.00 ,17.40 ,210.00 
2017-01-09T06:00:00.000Z,0,20.91,56.00 ,255.00 ,13.00 ,17.50 ,210.00 
2017-01-09T07:00:00.000Z,0,22,55.00 ,248.00 ,11.00 ,17.50 ,210.00 
2017-01-09T08:00:00.000Z,0,22.45,53.40 ,248.00 ,7.00 ,17.50 ,210.00 
2017-01-09T09:00:00.000Z,0,22.91,55.50 ,255.00 ,6.00 ,17.50 ,210.00 
2017-01-09T10:00:00.000Z,0,19.68,67.40 ,255.00 ,7.00 ,17.60 ,210.00 
2017-01-09T11:00:00.000Z,0,16.68,78.00 ,255.00 ,12.00 ,17.60 ,210.00 
2017-01-09T12:00:00.000Z,0,13.55,89.30 ,255.00 ,11.00 ,17.60 ,210.00 
2017-01-09T13:00:00.000Z,0,12.55,93.00 ,255.00 ,12.00 ,17.60 ,210.00 
2017-01-09T14:00:00.000Z,0,11.55,94.30 ,255.00 ,13.00 ,17.60 ,210.00 
2017-01-09T15:00:00.000Z,0,11,95.00 ,255.00 ,13.00 ,17.60 ,210.00 
2017-01-09T16:00:00.000Z,0,10.14,95.60 ,255.00 ,14.00 ,17.50 ,210.00 
2017-01-09T17:00:00.000Z,0,10.23,96.30 ,255.00 ,15.00 ,17.50 ,204.00 
2017-01-09T18:00:00.000Z,0,9.68,96.70 ,255.00 ,14.00 ,17.40 ,197.00 
2017-01-09T19:00:00.000Z,0,9.68,96.90 ,248.00 ,15.00 ,17.40 ,210.00 
2017-01-09T20:00:00.000Z,0,10.59,97.60 ,248.00 ,16.00 ,17.30 ,210.00 
2017-01-09T21:00:00.000Z,0,11,97.90 ,248.00 ,16.00 ,17.20 ,210.00 
2017-01-09T22:00:00.000Z,0,11.45,97.90 ,248.00 ,16.00 ,17.20 ,204.00 
2017-01-09T23:00:00.000Z,0,11.91,97.90 ,248.00 ,17.00 ,17.10 ,204.00 
2017-01-10T00:00:00.000Z,0,11.91,97.70 ,255.00 ,17.00 ,17.10 ,210.00 
2017-01-10T01:00:00.000Z,0,12.55,97.70 ,255.00 ,17.00 ,17.00 ,210.00 
2017-01-10T02:00:00.000Z,0,13.77,97.10 ,255.00 ,18.00 ,16.90 ,210.00 
2017-01-10T03:00:00.000Z,0,17.55,78.80 ,255.00 ,18.00 ,17.10 ,210.00 
2017-01-10T04:00:00.000Z,0,20,60.90 ,255.00 ,17.00 ,17.00 ,210.00 
2017-01-10T05:00:00.000Z,0,22,53.90 ,255.00 ,15.00 ,17.00 ,210.00 
2017-01-10T06:00:00.000Z,0,22.68,52.70 ,255.00 ,13.00 ,17.00 ,210.00 
2017-01-10T07:00:00.000Z,0,23,54.30 ,255.00 ,12.00 ,17.10 ,210.00 
2017-01-10T08:00:00.000Z,0,24.09,52.50 ,248.00 ,11.00 ,17.10 ,210.00 
2017-01-10T09:00:00.000Z,0,24.09,52.70 ,255.00 ,13.00 ,17.20 ,210.00 
2017-01-10T10:00:00.000Z,0,21.23,64.30 ,255.00 ,15.00 ,17.30 ,210.00 
2017-01-10T11:00:00.000Z,0,16.91,82.30 ,255.00 ,16.00 ,17.30 ,210.00 
2017-01-10T12:00:00.000Z,0,15.55,87.90 ,255.00 ,17.00 ,17.30 ,210.00 
2017-01-10T13:00:00.000Z,0,14.45,92.30 ,255.00 ,17.00 ,17.40 ,204.00 
2017-01-10T14:00:00.000Z,0,14.55,93.50 ,255.00 ,17.00 ,17.40 ,204.00 
2017-01-10T15:00:00.000Z,0,14.23,94.00 ,255.00 ,17.00 ,17.40 ,210.00 
2017-01-10T16:00:00.000Z,0,14.14,94.60 ,255.00 ,17.00 ,17.40 ,210.00 
2017-01-10T17:00:00.000Z,0,14,95.20 ,255.00 ,17.00 ,17.40 ,210.00 
2017-01-10T18:00:00.000Z,0,13.77,95.40 ,255.00 ,15.00 ,17.40 ,210.00 
2017-01-10T19:00:00.000Z,0,13.91,95.90 ,255.00 ,15.00 ,17.40 ,210.00 
2017-01-10T20:00:00.000Z,0,13.91,96.20 ,255.00 ,16.00 ,17.40 ,210.00 
2017-01-10T21:00:00.000Z,0,14.14,96.50 ,255.00 ,16.00 ,17.40 ,210.00 
2017-01-10T22:00:00.000Z,0,14,96.50 ,255.00 ,16.00 ,17.40 ,210.00 
2017-01-10T23:00:00.000Z,0,13.77,96.50 ,255.00 ,16.00 ,17.40 ,210.00 
2017-01-11T00:00:00.000Z,0,14.14,97.00 ,255.00 ,17.00 ,17.30 ,210.00 
2017-01-11T01:00:00.000Z,0,14.55,97.00 ,255.00 ,17.00 ,17.30 ,210.00 
2017-01-11T02:00:00.000Z,0,15.14,91.80 ,255.00 ,17.00 ,17.20 ,210.00 
2017-01-11T03:00:00.000Z,0,16.14,83.50 ,255.00 ,17.00 ,17.20 ,210.00 
2017-01-11T04:00:00.000Z,0,18,72.50 ,255.00 ,17.00 ,17.30 ,210.00 
2017-01-11T05:00:00.000Z,0,17.77,72.00 ,255.00 ,16.00 ,17.30 ,210.00 
2017-01-11T06:00:00.000Z,0,18.32,69.70 ,255.00 ,16.00 ,17.30 ,210.00 
2017-01-11T07:00:00.000Z,0,18.32,69.30 ,255.00 ,14.00 ,17.30 ,210.00 
2017-01-11T08:00:00.000Z,0,18.55,66.90 ,255.00 ,7.00 ,17.30 ,210.00 
2017-01-11T09:00:00.000Z,0,18.45,66.80 ,248.00 ,7.00 ,17.40 ,210.00 
2017-01-11T10:00:00.000Z,0,16.77,68.20 ,255.00 ,11.00 ,17.40 ,210.00 
2017-01-11T11:00:00.000Z,0,15.68,70.90 ,255.00 ,14.00 ,17.50 ,210.00 
2017-01-11T12:00:00.000Z,0,15,73.30 ,255.00 ,15.00 ,17.50 ,210.00 
2017-01-11T13:00:00.000Z,0,14.45,77.60 ,255.00 ,16.00 ,17.40 ,210.00 
2017-01-11T14:00:00.000Z,0,14.23,76.00 ,255.00 ,17.00 ,17.40 ,210.00 
2017-01-11T15:00:00.000Z,0,13.55,82.50 ,255.00 ,18.00 ,17.40 ,210.00 
2017-01-11T16:00:00.000Z,0,12.77,86.90 ,255.00 ,19.00 ,17.40 ,210.00 
2017-01-11T17:00:00.000Z,0.5,12.45,87.30 ,255.00 ,19.00 ,17.40 ,210.00 
2017-01-11T18:00:00.000Z,0,11.91,91.20 ,248.00 ,14.00 ,17.40 ,210.00 
2017-01-11T19:00:00.000Z,0,11.68,93.40 ,248.00 ,16.00 ,17.30 ,210.00 
2017-01-11T20:00:00.000Z,0,11.45,91.80 ,255.00 ,16.00 ,17.30 ,210.00 
2017-01-11T21:00:00.000Z,0.5,11.14,91.30 ,255.00 ,16.00 ,17.30 ,210.00 
2017-01-11T22:00:00.000Z,0,10.91,93.00 ,255.00 ,17.00 ,17.30 ,210.00 
2017-01-11T23:00:00.000Z,0,11,93.50 ,255.00 ,17.00 ,17.30 ,210.00 
2017-01-12T00:00:00.000Z,0.5,10.77,94.00 ,248.00 ,20.00 ,17.20 ,210.00 
2017-01-12T01:00:00.000Z,0,10.68,94.50 ,248.00 ,19.00 ,17.10 ,210.00 
2017-01-12T02:00:00.000Z,0.5,10.77,93.40 ,248.00 ,19.00 ,17.10 ,210.00 
2017-01-12T03:00:00.000Z,0,10.68,92.50 ,248.00 ,20.00 ,17.10 ,210.00 
2017-01-12T04:00:00.000Z,0.5,10.68,93.00 ,248.00 ,20.00 ,17.00 ,210.00 
2017-01-12T05:00:00.000Z,0.5,10.59,93.40 ,255.00 ,20.00 ,17.00 ,210.00 
2017-01-12T06:00:00.000Z,1,9.77,93.10 ,255.00 ,20.00 ,16.90 ,210.00 
2017-01-12T07:00:00.000Z,0.5,9.91,93.70 ,255.00 ,20.00 ,16.90 ,210.00 
2017-01-12T08:00:00.000Z,0,9.68,92.60 ,255.00 ,20.00 ,16.80 ,210.00 
2017-01-12T09:00:00.000Z,1,9.59,93.60 ,248.00 ,20.00 ,16.90 ,210.00 
2017-01-12T10:00:00.000Z,0.5,9.14,93.50 ,255.00 ,20.00 ,16.80 ,210.00 
2017-01-12T11:00:00.000Z,0.5,8.77,94.80 ,255.00 ,20.00 ,16.70 ,210.00 
2017-01-12T12:00:00.000Z,0.5,8.59,94.80 ,255.00 ,20.00 ,16.70 ,210.00 
2017-01-12T13:00:00.000Z,0.5,8.59,94.60 ,255.00 ,20.00 ,16.70 ,210.00 
2017-01-12T14:00:00.000Z,0.5,8.91,95.80 ,255.00 ,20.00 ,16.50 ,210.00 
2017-01-12T15:00:00.000Z,0,8.45,95.30 ,255.00 ,20.00 ,16.60 ,210.00 
2017-01-12T16:00:00.000Z,1,8.68,95.40 ,255.00 ,20.00 ,16.40 ,210.00 
2017-01-12T17:00:00.000Z,0.5,8.36,95.30 ,255.00 ,20.00 ,16.40 ,210.00 
2017-01-12T18:00:00.000Z,0.5,8.23,95.90 ,255.00 ,20.00 ,16.20 ,210.00 
2017-01-12T19:00:00.000Z,3,8.14,96.20 ,255.00 ,20.00 ,16.20 ,210.00 
2017-01-12T20:00:00.000Z,0.5,7.91,96.30 ,248.00 ,20.00 ,16.10 ,210.00 
2017-01-12T21:00:00.000Z,0.5,7.68,96.30 ,248.00 ,20.00 ,16.10 ,210.00 
2017-01-12T22:00:00.000Z,1,7.59,96.30 ,255.00 ,20.00 ,16.00 ,210.00 
2017-01-12T23:00:00.000Z,0,7.59,96.40 ,255.00 ,20.00 ,16.00 ,210.00 
2017-01-13T00:00:00.000Z,1,7.59,95.10 ,255.00 ,20.00 ,15.90 ,210.00 
2017-01-13T01:00:00.000Z,0.5,7.68,94.30 ,248.00 ,20.00 ,15.80 ,210.00 
2017-01-13T02:00:00.000Z,0,8,94.10 ,255.00 ,20.00 ,15.70 ,210.00 
2017-01-13T03:00:00.000Z,0,9.23,90.60 ,255.00 ,20.00 ,15.80 ,210.00 
2017-01-13T04:00:00.000Z,0,9.59,87.60 ,248.00 ,20.00 ,15.60 ,210.00 
2017-01-13T05:00:00.000Z,0,10.23,85.10 ,248.00 ,20.00 ,15.60 ,210.00 
2017-01-13T06:00:00.000Z,0,10.45,87.30 ,255.00 ,20.00 ,15.60 ,210.00 
2017-01-13T07:00:00.000Z,0,11,87.00 ,248.00 ,20.00 ,15.60 ,210.00 
2017-01-13T08:00:00.000Z,0,10.77,88.20 ,255.00 ,20.00 ,15.60 ,210.00 
2017-01-13T09:00:00.000Z,0.5,10.59,90.40 ,255.00 ,20.00 ,15.60 ,210.00 
2017-01-13T10:00:00.000Z,0.5,10.23,92.50 ,255.00 ,20.00 ,15.60 ,204.00 
2017-01-13T11:00:00.000Z,2.5,9.68,94.50 ,248.00 ,20.00 ,15.60 ,204.00 
2017-01-13T12:00:00.000Z,0.5,9.59,95.80 ,248.00 ,20.00 ,15.60 ,210.00 
2017-01-13T13:00:00.000Z,0.5,9.14,95.80 ,248.00 ,20.00 ,15.60 ,210.00 
2017-01-13T14:00:00.000Z,0.5,8.77,96.00 ,248.00 ,20.00 ,15.50 ,210.00 
2017-01-13T15:00:00.000Z,0,8.91,95.60 ,248.00 ,20.00 ,15.50 ,210.00 
2017-01-13T16:00:00.000Z,0,8.68,95.80 ,248.00 ,20.00 ,15.40 ,210.00 
2017-01-13T17:00:00.000Z,0,9,95.60 ,248.00 ,20.00 ,15.40 ,210.00 
2017-01-13T18:00:00.000Z,0,8.59,95.60 ,248.00 ,20.00 ,15.40 ,210.00 
2017-01-13T19:00:00.000Z,0.5,8.45,95.60 ,248.00 ,20.00 ,15.40 ,210.00 
2017-01-13T20:00:00.000Z,0,8.45,95.80 ,255.00 ,20.00 ,15.40 ,210.00 
2017-01-13T21:00:00.000Z,0,8.14,95.80 ,255.00 ,20.00 ,15.30 ,210.00 
2017-01-13T22:00:00.000Z,0.5,8,96.30 ,255.00 ,20.00 ,15.30 ,210.00 
2017-01-13T23:00:00.000Z,0,8,96.00 ,255.00 ,20.00 ,15.30 ,210.00 
2017-01-14T00:00:00.000Z,0,8.14,96.40 ,255.00 ,20.00 ,15.30 ,210.00 
2017-01-14T01:00:00.000Z,0,8.14,95.90 ,255.00 ,20.00 ,15.30 ,210.00 
2017-01-14T02:00:00.000Z,0,8.91,92.60 ,255.00 ,20.00 ,15.20 ,204.00 
2017-01-14T03:00:00.000Z,0,9.45,93.00 ,248.00 ,20.00 ,15.20 ,204.00 
2017-01-14T04:00:00.000Z,0,11.23,84.60 ,255.00 ,20.00 ,15.20 ,210.00 
2017-01-14T05:00:00.000Z,0,12,80.80 ,255.00 ,20.00 ,15.20 ,210.00 
2017-01-14T06:00:00.000Z,0,11.36,82.30 ,255.00 ,20.00 ,15.20 ,210.00 
2017-01-14T07:00:00.000Z,0,11.91,80.10 ,255.00 ,20.00 ,15.20 ,210.00 
2017-01-14T08:00:00.000Z,0,11.36,82.50 ,255.00 ,20.00 ,15.20 ,210.00 
2017-01-14T09:00:00.000Z,0,10.68,87.90 ,255.00 ,20.00 ,15.20 ,210.00 
2017-01-14T10:00:00.000Z,0,10.14,90.60 ,255.00 ,20.00 ,15.20 ,204.00 
2017-01-14T11:00:00.000Z,0,10,93.10 ,255.00 ,19.00 ,15.20 ,210.00 
2017-01-14T12:00:00.000Z,0.5,9.77,93.90 ,255.00 ,19.00 ,15.20 ,210.00 
2017-01-14T13:00:00.000Z,0,9.59,95.00 ,248.00 ,19.00 ,15.30 ,204.00 
2017-01-14T14:00:00.000Z,0,9.59,95.80 ,248.00 ,19.00 ,15.30 ,210.00 
2017-01-14T15:00:00.000Z,0.5,9.36,95.60 ,248.00 ,19.00 ,15.20 ,210.00 
2017-01-14T16:00:00.000Z,1.5,9.45,96.30 ,248.00 ,20.00 ,15.20 ,210.00 
2017-01-14T17:00:00.000Z,0.5,9.45,96.70 ,255.00 ,19.00 ,15.20 ,210.00 
2017-01-14T18:00:00.000Z,0,9.68,96.90 ,248.00 ,19.00 ,15.20 ,210.00 
2017-01-14T19:00:00.000Z,0.5,9.23,96.30 ,255.00 ,19.00 ,15.20 ,210.00 
2017-01-14T20:00:00.000Z,0,9.14,96.40 ,255.00 ,19.00 ,15.10 ,210.00 
2017-01-14T21:00:00.000Z,0.5,9.23,96.30 ,255.00 ,19.00 ,15.10 ,204.00 
2017-01-14T22:00:00.000Z,0,9,96.40 ,255.00 ,19.00 ,15.00 ,197.00 
2017-01-14T23:00:00.000Z,0,8.91,96.00 ,255.00 ,19.00 ,15.00 ,210.00 
2017-01-15T00:00:00.000Z,0,8.91,96.40 ,255.00 ,19.00 ,15.00 ,210.00 
2017-01-15T01:00:00.000Z,0,9.23,95.40 ,255.00 ,19.00 ,15.00 ,204.00 
2017-01-15T02:00:00.000Z,0,9.68,90.90 ,255.00 ,18.00 ,15.00 ,204.00 
2017-01-15T03:00:00.000Z,0,10.45,89.20 ,255.00 ,18.00 ,15.00 ,210.00 
2017-01-15T04:00:00.000Z,0,10.59,88.00 ,255.00 ,18.00 ,14.90 ,210.00 
2017-01-15T05:00:00.000Z,0,11.14,86.00 ,255.00 ,18.00 ,14.90 ,210.00 
2017-01-15T06:00:00.000Z,0,11.14,87.90 ,255.00 ,18.00 ,14.90 ,210.00 
2017-01-15T07:00:00.000Z,0,11.23,85.40 ,255.00 ,18.00 ,14.90 ,210.00 
